#{"t_start": 1645662458.9154193, "env_id": "LunarLander-v2"}
r,l,t
237.575713,380,576.788729
6.309482,222,576.905951
216.220731,317,577.123061
225.880346,309,577.321984
240.176801,491,578.495528
215.528567,398,578.825009
221.038734,349,579.065206
187.635713,598,579.550518
227.315764,361,579.795518
-47.859331,1000,581.421542
-47.5456,349,581.668522
253.34709,385,581.947551
-25.781228,225,582.073526
212.718689,379,583.099451
-36.898642,286,583.278984
200.766073,314,583.487612
204.981467,425,583.828518
239.322209,347,584.079502
66.144508,1000,585.805643
-25.354485,1000,586.88832
-26.925767,196,587.019455
-45.89105,174,587.117477
209.388976,533,588.379654
212.01961,394,588.702768
205.169409,397,588.988989
-91.643325,195,589.092976
218.468737,352,589.35796
219.205054,375,589.649717
-46.949044,164,590.503627
177.882013,487,590.802841
226.918083,342,591.040949
224.954187,420,591.393074
234.704527,333,591.628167
237.23433,417,592.732473
-28.582608,409,593.007667
140.363813,755,593.84652
-11.420881,266,594.013501
231.89318,407,594.309541
-49.906003,233,595.215292
50.782298,1000,596.184555
213.387483,377,596.462342
220.65379,280,596.64569
100.439988,1000,598.643494
225.790865,429,598.987494
221.782707,350,599.249513
-90.481101,632,600.674855
-50.800735,205,600.788577
-51.383812,455,601.133392
-45.910438,255,601.27647
215.118893,352,601.516573
-95.556278,190,601.617613
223.586076,379,601.878493
230.10929,380,602.934638
-19.496809,208,603.050671
-44.33988,146,603.127707
-33.550627,262,603.285742
206.134526,290,603.472759
-41.070739,1000,605.037506
-10.93899,208,605.169548
-90.707018,302,605.344229
216.617134,326,605.588674
-57.345406,240,605.723495
-58.95868,504,606.07842
-73.378955,278,606.247509
-14.846451,147,607.083518
225.956814,459,607.454724
-30.758851,1000,608.263505
-74.478334,221,608.386094
230.433044,353,609.392545
186.958776,425,609.736764
231.767775,316,609.945924
72.202023,1000,610.626979
-57.530887,393,611.631499
246.334519,400,611.912592
223.87255,329,612.14674
227.235586,360,612.398502
215.984507,333,612.634557
242.081065,375,612.884559
229.457886,313,613.856529
-12.190449,1000,614.931032
94.913137,1000,616.688208
-67.614542,255,616.844536
-56.905408,257,617.003446
151.805678,351,617.231471
215.47224,367,617.505221
-94.113862,320,617.736603
240.732019,374,618.015576
192.330694,340,619.01657
-61.562356,178,619.111495
-51.539168,237,619.256666
208.040336,345,619.523485
170.425405,340,619.750487
218.452133,320,619.981475
-67.441222,266,620.139491
-94.052333,472,621.275075
194.988029,320,621.505663
-96.083104,319,621.696931
-93.686158,231,621.835559
-32.614797,1000,623.632132
226.674786,336,623.890187
196.479199,319,624.094209
166.344852,352,624.328553
-45.908394,222,624.459534
231.862683,350,624.698536
192.805227,275,625.59286
72.028029,1000,626.698539
-45.61353,303,626.875578
-43.701103,344,627.113502
-93.823958,622,628.392418
224.798427,332,628.622802
-20.010155,391,628.940417
-32.357116,218,629.067419
60.328099,1000,630.762463
-7.866421,216,630.893142
184.964922,451,631.265349
-33.902381,317,631.463406
211.355099,369,631.720832
210.445,427,632.065477
218.642089,342,633.079225
-51.032764,179,633.174361
95.766781,1000,634.343449
234.356479,327,634.544991
-22.219946,1000,636.731507
161.960906,607,637.203669
9.245093,305,637.405585
193.918132,340,637.619498
190.184968,322,638.589077
206.058634,309,638.777606
208.342262,387,639.049021
-136.830443,376,639.290495
212.869931,337,639.547479
155.54463,366,639.795499
167.978792,542,640.920089
204.333128,411,641.201114
231.405067,371,641.477265
-40.56515,278,641.661291
-44.148861,231,641.795393
-64.859307,1000,643.721105
240.201828,372,644.005268
216.364281,387,644.288244
-36.443039,214,644.406261
-38.449563,202,644.521262
-34.38881,233,645.41651
250.844393,434,645.715737
-58.858451,226,645.844536
207.090688,333,646.062485
-93.471405,309,646.245491
-56.037242,365,646.491492
-49.106864,243,646.626221
222.777141,336,647.611237
166.963988,457,647.98034
210.179746,349,648.246423
215.983017,379,648.50202
-57.981142,258,648.650628
-23.73471,212,648.774563
-63.969931,252,649.678007
148.777556,690,650.31106
72.633836,1000,651.151556
-111.132649,633,652.373023
181.71461,361,652.635498
175.81992,513,653.111784
195.827364,904,654.633397
210.047828,419,655.003425
255.074081,343,655.259742
193.431802,386,655.560491
-29.235328,351,655.818902
-68.76325,258,655.983496
197.352467,354,657.005243
-46.965929,234,657.141146
-76.837364,246,657.284501
214.98774,346,657.505478
-64.009519,254,657.656501
236.788776,370,657.932559
-26.249006,336,658.135473
240.681878,417,659.185952
245.53692,342,659.435486
197.909872,366,659.700498
239.557228,371,659.966145
-50.106279,322,660.15365
-23.339572,218,660.276521
-59.512252,313,661.256899
-26.935853,313,661.444539
234.979751,378,661.698641
242.824073,363,661.952694
-42.794697,384,662.228381
-42.328777,469,663.308825
202.032077,343,663.564955
146.320732,719,664.372017
-49.350006,322,664.563511
239.641685,363,664.808508
164.014466,470,665.948331
201.382464,311,666.154473
109.863686,953,667.059463
-1.171788,1000,668.669262
215.124185,353,668.92059
201.408416,366,669.184531
180.225649,958,670.991455
208.555908,376,671.273448
-108.344109,394,671.559603
-56.620018,309,671.764643
201.662803,343,671.973475
-122.974419,526,673.109797
-54.042925,319,673.319605
-120.074415,609,673.712944
194.33559,444,674.059095
-73.078839,394,674.346156
-61.279882,166,674.437577
211.138566,412,675.484475
230.967283,357,675.733462
-7.589242,220,675.852453
-56.616766,286,676.036489
238.644355,313,676.243463
5.607077,198,676.3555
-15.555834,195,676.465498
196.567684,387,677.487472
198.162622,686,678.137475
-50.527971,312,678.332494
216.740363,353,678.582487
219.82464,296,678.764546
-119.168029,571,679.896428
227.538515,335,680.126631
-66.960249,282,680.291425
-83.829944,336,680.510979
-77.762909,233,680.649636
-92.826464,1000,682.333851
-41.761086,168,682.424833
230.028741,352,682.682011
211.831635,258,682.824104
-34.306512,203,682.938086
186.370094,401,683.267513
246.782109,366,684.292636
-69.180301,274,684.467761
162.50497,422,684.741742
-91.809984,499,685.049475
-75.205026,490,685.399504
-58.085063,244,686.305526
63.502882,1000,687.37312
231.944866,381,687.642125
221.254551,341,687.864532
-30.211593,1000,689.421902
201.415375,429,689.761955
-79.986987,450,690.06901
186.995616,922,691.521711
224.05703,275,691.696759
-50.91258,1000,692.883503
162.084539,542,694.191324
201.616874,409,694.510466
204.832642,483,694.925502
193.565468,423,695.278874
230.560026,384,695.580855
230.402707,356,696.637748
-14.981366,1000,697.801473
-25.091065,261,697.970423
316.820179,560,699.087578
-5.479352,227,699.215543
219.382113,460,699.607775
105.310355,1000,700.711484
245.510233,362,701.729496
209.818837,391,702.048673
216.726079,341,702.277778
-30.964224,238,702.41085
194.000849,370,702.678477
-21.552812,242,702.827493
-15.10464,190,702.93048
221.94311,364,703.97412
213.139947,339,704.24135
224.303953,350,704.510494
247.346807,404,704.775562
212.932299,328,704.987501
-142.230182,354,705.263519
209.633003,341,706.291295
214.111247,369,706.593382
184.322741,584,707.188323
207.581363,303,707.399755
-52.861566,220,707.523512
-47.257847,305,708.501796
191.007868,462,708.827434
75.11837,1000,709.667152
76.559297,1000,711.327744
252.680953,313,711.551767
202.740566,287,711.732754
245.084521,321,711.958791
221.284629,431,712.272396
217.894368,530,713.439618
-17.476956,268,713.595483
-6.583511,219,713.717114
-17.053146,249,713.863715
144.033327,697,714.488813
247.095345,329,714.693542
209.306772,323,715.693176
237.048556,316,715.887304
-37.475098,275,716.059317
188.734408,421,716.479462
178.233752,484,716.882541
10.577209,188,716.989498
196.610684,575,718.142628
235.266254,310,718.335481
-34.917023,266,718.522684
-47.536478,365,718.753467
204.805362,409,719.050358
259.30365,327,720.033553
-19.723679,318,720.231545
-8.397107,327,720.424686
230.45982,361,720.67381
15.289823,283,720.850844
222.501359,304,721.059868
-27.108522,209,721.182708
253.341109,318,722.142811
215.620306,339,722.380439
257.470469,386,722.621763
230.704208,355,722.873831
-23.591575,284,723.079453
217.909533,330,723.364563
143.743422,654,724.697971
208.115523,318,724.914892
-36.930185,265,725.086958
-29.01004,327,725.314544
239.4482,352,725.543471
245.116027,325,726.483526
87.641686,1000,727.196624
-33.218719,246,727.334921
239.7339,323,727.546099
202.290941,398,727.823261
237.282882,366,728.886577
227.412918,386,729.177517
212.621837,354,729.432473
228.281199,338,729.661491
-79.200522,366,729.924041
238.492545,664,731.263471
87.898094,780,731.887491
90.039258,1000,733.571517
230.435755,345,733.808509
-50.09301,501,734.16652
200.17284,339,734.400541
259.366743,388,734.68752
238.257514,307,734.88653
240.774715,383,735.879536
219.445841,345,736.102586
211.21452,297,736.301624
1.815267,243,736.432676
256.4641,337,736.647825
236.428968,366,736.910983
233.10012,307,737.87397
247.88258,309,738.07194
201.59642,522,738.489211
-26.268201,452,738.780322
236.703625,427,739.082493
246.007483,375,740.079495
-23.565367,214,740.200556
5.524766,267,740.369541
254.36208,324,740.608513
217.363254,329,740.822507
225.071601,454,741.250512
35.676524,203,741.367986
231.804432,321,742.337476
5.49929,333,742.562475
230.434873,331,742.777483
215.712462,384,743.092482
-12.635541,254,743.246529
-27.052931,418,743.508539
-10.24929,250,744.386494
229.364003,311,744.62349
247.218247,320,744.812483
151.937616,404,745.108532
215.251809,331,745.321534
236.26275,295,745.508497
260.918197,367,746.580494
229.300125,433,746.882468
263.121019,269,747.041575
-31.786123,194,747.145525
250.790054,308,747.360525
16.355387,206,747.471526
245.948927,312,747.668575
197.385888,433,748.750651
12.994103,247,748.891684
233.535422,307,749.089892
2.61324,177,749.183683
228.466228,327,749.420416
225.422553,343,749.67452
-50.891355,417,750.721443
252.769072,339,750.954561
-23.577832,267,751.115599
241.006581,308,751.318669
247.496405,477,751.630873
240.831061,317,751.825007
-4.242257,175,751.920085
220.05787,345,752.88149
226.625977,435,753.275538
-36.978909,315,753.496593
-25.534957,244,753.638673
-46.334621,248,753.785775
234.602163,405,754.078857
166.233445,735,755.429533
113.866692,1000,756.212158
227.741164,320,756.4097
18.586559,197,757.274517
258.79476,300,757.472494
-30.271528,322,757.693634
229.404661,411,757.993824
237.910389,311,758.207922
212.942133,421,758.495145
196.99003,512,759.679484
-15.884606,188,759.787512
242.592996,296,759.990483
255.927983,329,760.1965
268.74599,256,760.350554
263.574879,314,760.558564
205.24524,473,761.666434
-145.358746,643,762.101466
214.395746,424,762.409497
246.297786,372,762.711452
185.970023,550,763.916473
212.045509,495,764.289487
262.334576,292,764.484493
224.748351,286,764.6665
178.032512,706,765.253543
139.789511,547,766.491616
245.434266,286,766.679744
7.209265,189,766.783887
-20.884796,390,767.033073
-35.8214,365,767.270268
202.472145,449,767.569497
238.124505,338,768.560948
220.524969,685,769.114544
219.488351,321,769.330524
216.956477,379,769.645537
-26.104161,186,769.749505
-40.920119,333,770.763505
256.487027,395,771.009474
-7.762508,406,771.258478
-4.152612,184,771.357482
-0.503691,230,771.487489
19.640969,210,771.609513
236.362175,379,771.890506
-7.819301,408,772.900519
241.666872,402,773.175643
247.196065,334,773.377707
248.355804,443,773.679152
238.669004,316,773.879817
254.236084,296,774.823494
-19.500762,361,775.083764
-21.029968,347,775.304503
247.357565,282,775.497502
-27.676747,368,775.73751
-34.252471,197,775.847528
236.287569,376,776.132534
233.153149,309,777.096502
253.877957,367,777.328523
-15.723533,197,777.435525
234.119505,345,777.679493
5.794329,273,777.834023
255.283729,315,778.022511
-21.581221,450,779.040475
248.55931,362,779.273908
-7.094753,191,779.377908
242.986312,283,779.555476
233.141754,309,779.752453
241.893526,306,779.962462
235.811861,334,780.173459
-8.782033,181,781.034493
244.595847,300,781.237549
264.377326,343,781.467465
100.276462,1000,782.481514
222.785815,327,782.710938
216.269433,321,783.681505
222.367012,306,783.882581
252.306414,306,784.095623
-51.405387,195,784.206673
242.059842,336,784.437773
242.846107,465,784.756969
231.569367,307,785.739628
234.567059,360,786.011639
249.411487,372,786.272752
236.796588,338,786.508825
230.36042,323,786.718873
259.955086,293,786.888947
225.652481,300,787.829499
235.380936,357,788.086561
-14.042894,226,788.209595
0.781304,358,788.422697
244.482389,343,788.669878
220.344727,304,788.851005
-13.498437,216,788.967072
22.589836,298,789.919486
-18.813149,153,790.006497
-61.301854,390,790.2426
1.634265,244,790.379684
246.585894,303,790.565482
5.872234,232,790.69503
211.158409,424,791.025486
260.14262,426,792.070498
228.708871,370,792.342514
221.454449,296,792.529505
233.550407,316,792.72752
251.549337,358,792.963495
5.144347,191,793.065534
252.64001,334,794.041515
261.736141,312,794.275204
254.907953,352,794.510353
261.647502,326,794.7143
252.690362,328,794.918473
-1.86952,238,795.053402
0.446674,235,795.182477
247.143826,326,796.186442
-13.251095,221,796.310791
206.242227,410,796.573494
206.840091,332,796.804584
245.646699,321,797.007495
261.648327,303,797.204502
9.291092,204,797.318529
-19.402412,165,798.151482
190.942367,623,798.57268
248.845221,320,798.779685
232.504689,302,798.974852
266.982844,423,799.296896
276.76477,341,800.291614
-16.288106,251,800.437485
242.957861,306,800.661583
240.070785,326,800.873887
-37.870943,304,801.082903
190.736936,785,801.648333
253.787674,384,802.689837
-36.425412,238,802.82686
177.166762,662,803.379137
243.629967,285,803.54922
33.336275,204,803.65529
256.023307,309,803.849409
239.543491,314,804.817501
238.180782,456,805.093479
-37.359785,252,805.239477
232.35429,306,805.430482
223.430091,386,805.698482
231.163669,309,805.889467
254.167647,334,806.861482
253.399484,321,807.075537
-26.412838,191,807.176525
228.379876,315,807.387485
-31.010853,206,807.500519
254.494526,295,807.699496
275.368131,314,807.908504
79.57288,1000,809.511929
269.32644,310,809.708081
-23.797937,237,809.843162
253.647109,275,810.015319
3.585005,251,810.156401
269.386544,339,811.161378
243.112127,472,811.472544
0.944101,249,811.609719
87.157973,1000,812.308533
267.121438,286,813.24551
231.711964,272,813.418575
215.172733,325,813.638662
242.317009,307,813.840799
252.739013,351,814.074936
13.9375,224,814.192761
198.682934,743,815.640992
246.333864,311,815.843074
225.350011,301,816.035227
275.003092,342,816.247555
240.328937,322,816.466488
254.03485,324,816.664929
-3.000747,232,817.546774
280.608207,344,817.747617
28.521266,314,817.92373
252.17234,288,818.111807
-4.296669,192,818.217783
250.563865,348,818.446484
250.44364,290,818.624407
254.821672,299,819.604494
239.03371,266,819.765536
260.79291,310,819.963712
250.649852,285,820.141721
246.754463,296,820.332521
262.318035,287,820.498479
261.222634,313,820.709689
-15.957848,221,821.577502
6.700085,197,821.685491
247.024912,312,821.882701
13.849834,200,821.992725
-3.836173,185,822.094774
235.311394,303,822.293862
16.32733,182,822.389832
240.695857,280,822.557881
239.169297,303,823.514513
248.816261,372,823.782645
268.306315,291,823.955502
231.146669,333,824.180498
246.188821,343,824.398536
20.413522,303,824.581487
18.548647,271,824.750507
243.58033,275,825.65553
254.092631,323,825.860644
235.17369,294,826.052462
-14.974523,169,826.145516
-29.203603,206,826.256522
252.817026,328,826.470508
257.916135,318,826.682481
252.850942,349,827.64749
246.498288,308,827.841527
242.944791,348,828.076674
253.088116,290,828.268761
232.442111,373,828.526932
250.631461,412,828.775071
267.97625,273,829.695549
270.507751,297,829.89956
247.836864,294,830.072445
-22.545938,207,830.187433
262.91382,297,830.389439
255.502209,295,830.569456
267.135695,307,830.759457
236.418429,299,831.671461
28.43926,266,831.834503
1.672136,230,831.958541
262.789162,329,832.166667
256.005571,301,832.345717
241.346772,291,832.529761
232.932927,352,832.783901
238.170918,315,833.765501
-23.576303,220,833.887495
277.779787,376,834.16943
244.875746,296,834.355436
232.332893,284,834.528438
-4.560792,219,834.648879
257.420158,291,834.809452
25.73331,215,834.921482
229.756081,290,835.860496
271.322757,361,836.090923
240.204477,297,836.287455
-11.091459,237,836.415295
234.433499,317,836.631692
244.543082,296,836.808465
13.237708,201,836.917484
277.404815,367,837.896492
238.874696,289,838.06551
228.545594,282,838.229499
265.095634,347,838.463517
248.455484,303,838.655497
229.770448,383,838.949506
233.623173,305,839.884495
250.932125,342,840.123642
9.623764,191,840.219551
-5.695724,272,840.382643
256.522644,321,840.582783
16.388304,200,840.698875
243.902271,299,840.880895
277.301311,358,841.847512
239.510686,319,842.067894
-5.886606,198,842.180633
257.317047,301,842.359477
259.508375,270,842.525518
273.635693,342,842.775536
8.616732,208,842.885544
258.841041,341,843.096543
248.007434,294,844.051469
267.110841,329,844.27379
-13.761439,223,844.395781
264.401179,255,844.534882
-26.470542,197,844.63405
-21.355225,221,844.753421
209.366196,387,845.016458
264.08109,299,845.979488
239.902101,275,846.166667
242.370584,282,846.360704
246.745958,277,846.523859
262.703432,325,846.744908
248.087551,317,846.949058
254.123998,291,847.130185
271.265053,470,848.205855
245.523856,270,848.370473
220.978041,281,848.544537
2.167919,231,848.674462
22.972756,252,848.821487
269.089295,322,849.01851
279.352076,338,849.240493
6.001006,204,850.137439
11.443058,203,850.245895
7.150226,253,850.382529
237.903588,280,850.5475
266.933765,273,850.705523
236.900098,310,850.897483
264.465311,335,851.100467
5.261391,230,851.222502
